source,native_id,id,requirement_title,requirement_description,naics,estimated_value,est_value_unit,solicitation_date,award_date,office,place_city,place_state,place_country,contract_type,set_aside,loaded_at,extra
DOS,,accf8ea80a5f63f763ee88f2a89954cd,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,3 pickup trucks for Customs Police 8 Vehicles for Border Police ,,250000.0,>$250K AND <$500K,2025-02-01,2025-03-31,INL/WHP,,,Ecuador,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 17:10:00'}"
DOS,,a88c85c82c6eb08c23307f781ba034a4,All Other Miscellaneous Electrical Equipment and Component Manufacturing,Manta License Plate Readers (LPR),,1000000.0,>$1M AND <$5M,2025-02-01,2025-03-31,INL/WHP,,,Ecuador,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 17:10:00'}"
DOS,,138aac06a30bd2132de28e58378f94a8,Other Management Consulting Services,ISO Antibribery System project for 6 Courts of judiciary.,,250000.0,>$250K AND <$500K,2025-05-01,2025-06-30,INL/WHP,,,Peru,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:46:00'}"
DOS,,a44a134184b02e494e56a826cca38ce8,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,Purchase of interoperability communications equipment for riverine police operations,,250000.0,>$250K AND <$500K,2025-05-01,2025-06-30,INL/WHP,,,Peru,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:46:00'}"
DOS,,97689e38589bbdf0e53d242f0cf78bee,Protective/tactical gear,"Protective/tactical gear for riverine operations (helmets, vests)",,250000.0,>$250K AND <$500K,2025-05-01,2025-06-30,INL/WHP,,,Peru,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:46:00'}"
DOS,,87af39ee639d35ff3befc429555946af,Airport passenger screening security services,Airport passenger screening security services,,500000.0,>$500K AND <$1M,2025-05-01,2025-06-30,INL/WHP,,,Mexico,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One to three years', 'facility_security_clearance': 'nan', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'TBD', 'modified': '2024-12-09 14:54:00'}"
DOS,,0873ce740c3272a1ab2c8a015fe99d30,National Security,Security & Tactical Equipment - Cargo Inspections Seaports/Airports - DIRAN - CNP.,,250000.0,>$250K AND <$500K,2025-05-01,2025-06-30,INL/WHP,,,Colombia,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'Other ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 16:56:00'}"
DOS,,6136223ee544de43e0e192f8569ea6e5,Security & Tactical Equipment - Polygraph Eyedetec - DIJIN - CNP.,Security & Tactical Equipment - Polygraph Eyedetec - DIJIN - CNP.,,250000.0,>$250K AND <$500K,2025-05-01,2025-06-30,INL/WHP,,,Colombia,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'Other ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 16:56:00'}"
DOS,,0cee17e50bda248884af16986b19edd9,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",Security & Tactical Equipment - Drones Underwater.,,500000.0,>$500K AND <$1M,2025-05-01,2025-06-30,INL/WHP,,,Colombia,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 16:56:00'}"
DOS,,3792a1856d9b4c4b263d76c46491a07b,Industrial Building Construction,Construction of ITP dormitories ,,500000.0,>$500K AND <$1M,2025-05-01,2025-06-30,INL/WHP,,,Honduras,,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 16:58:00'}"
DOS,,8a1d0760ff14dec0632497161732687a,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services","Health Ministry IT infrastructure to track controlled chemical imports/exports, including the precursor chemicals used to make synthetic drugs",,500000.0,>$500K AND <$1M,2025-05-01,2025-06-30,INL/WHP,,,Guatemala,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 17:03:00'}"
DOS,,68e28c0e5a6112a087657016fb272a40,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,SECURA Jail biometrics software platform and fingerprint scanners/equipment for the Penitentiary System,,150000.0,>$150K AND <$250K,2025-05-01,2025-06-30,INL/WHP,,,Guatemala,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 17:03:00'}"
DOS,,5a8cf6550a9d744df1f532e3c211af8e,Other Heavy and Civil Engineering Construction,4 Community Police Kiosks and Training Center,,500000.0,>$500K AND <$1M,2025-05-01,2025-06-30,INL/WHP,,,Guatemala,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 17:03:00'}"
DOS,,52419e012717b5795c3a7b29336851b7,"Data communications equipment (e.g., bridges, gateways, routers) manufacturing","Brand Specific Integrated camera network units (ONT, switch, batter, inverter, weather resistant boxes) - NOKIA likely supplier.  Approx 100 units. Will be one contract with another 300 units but from a diff FY of funding",,1000000.0,>$1M AND <$5M,2025-05-01,2025-06-30,INL/WHP,,,Dominican Republic,Other ,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One to three years', 'facility_security_clearance': 'None ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'BPA\xa0', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'TBD', 'modified': '2024-12-17 17:05:00'}"
DOS,,1988bd8d87fe0ad8802fbeebb51b95c8,"Data communications equipment (e.g., bridges, gateways, routers) manufacturing","Brand Specific Integrated camera network units (ONT, switch, batter, inverter, weather resistant boxes) - NOKIA likely supplier.  Approx 300 units. Will be one contract with another 100 units but from a diff FY of funding",,1000000.0,>$1M AND <$5M,2025-05-01,2025-06-30,INL/WHP,,,Djibouti Republic of,Other ,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One to three years', 'facility_security_clearance': 'None ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'BPA\xa0', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'TBD', 'modified': '2024-12-17 17:05:00'}"
DOS,,900ef222c303e4246e831d85c22db4b0,"Data communications equipment (e.g., bridges, gateways, routers) manufacturing",OLT network cards to allows for system expansion.  Will be brand specific,,250000.0,>$250K AND <$500K,2025-05-01,2025-06-30,INL/WHP,,,Dominican Republic,Fixed Price,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'TBD', 'modified': '2024-12-17 17:05:00'}"
DOS,,83aca35176c76eec844979d6583f4206,Audio and Video Equipment Manufacturing,Brand specific purchase of 250 Axis Surveillance Cameras ,,500000.0,>$500K AND <$1M,2025-05-01,2025-06-30,INL/WHP,,,Dominican Republic,,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Set Aside\xa0', 'modified': '2024-12-17 17:05:00'}"
DOS,,efd4a7e31f738aac99317f863e874131,Commercial and Institutional Building Construction,Remodeling (non-structural) and Equipment - Creation of a Chemical Analysis Laboratory - Based in Guayaquil. Serves for Unidad Nacional Investigation De Sustancias Quimicas. ,,250000.0,>$250K AND <$500K,2025-05-01,2025-06-30,INL/WHP,,,Ecuador,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 17:10:00'}"
DOS,,a7c64b2017b8566db499bac27c088917,Commercial and Institutional Building Construction,Crane and living quarters for Martime (B.A.E Imbabura),,500000.0,>$500K AND <$1M,2025-05-01,2025-06-30,INL/WHP,,,Ecuador,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 17:10:00'}"
DOS,,c455be3c4c86d5cc71534e9ee7787738,Commercial and Institutional Building Construction,DEA Alert Facility Unit Dock at Manta base,,250000.0,>$250K AND <$500K,2025-05-01,2025-06-30,INL/WHP,,,Ecuador,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 17:10:00'}"
DOS,,dbaa931c652e42c6db4dbe97423480be,All Other Miscellaneous Manufacturing,Mobile Aerial Drone Project ,,250000.0,>$250K AND <$500K,2025-05-01,2025-06-30,INL/WHP,,,Ecuador,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 17:10:00'}"
DOS,,9f1fb2a580a1dfca79a56b803724f475,Commercial and Institutional Building Construction,Phase II of UNODC Container Control Program project in Guayaquil,,500000.0,>$500K AND <$1M,2025-05-01,2025-06-30,INL/WHP,,,Ecuador,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 17:10:00'}"
DOS,,099be2edb2816c4715c416d2e612d8d8,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,Vehicle donations for municipality security teams,,1000000.0,>$1M AND <$5M,2025-05-01,2025-06-30,INL/WHP,,,Ecuador,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 17:10:00'}"
DOS,,89fac25e726bfaddf7539d457e8f6b89,Boats Building,Eliminating Ecuador’s Reliance on PRC-Donated Interceptor Boats,,1000000.0,>$1M AND <$5M,2025-05-01,2025-06-30,INL/WHP,,,Ecuador,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 17:10:00'}"
DOS,191NLE23P0086 ,41dbc671d52913e1a288ad4cb5b16916,Insurance Agencies and Brokerages,Aviation Occupants Personal Accident Insurance Policy,,150000.0,>$150K AND <$250K,2025-09-30,2025-09-01,INL/WHP,,,Peru,Fixed Price,Small Business,,"{'fiscal_year': 'FY25', 'new_requirement': 'Recompete', 'length_of_performance': 'Three to five years ', 'facility_security_clearance': 'None ', 'past_competition': 'Competitive', 'past_setaside': 'Small Business', 'incumbent_contractor': 'Alliant Insurance Services, Inc', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Exercise of Option', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:45:00'}"
DOS,,a77a95dc75920a02dbf4d9f4cd4c9fae,Ship Building and Repairing ,Construction of seven boats to be used in riverine operations,,1000000.0,>$1M AND <$5M,2025-08-01,2025-09-30,INL/WHP,,,Peru,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-09 14:46:00'}"
DOS,,c266eefdd0fc3c1f0a5e3880e3972c3f,Contract Staffing Service,El Salvador New Third Party Contract 2025 - Recompete - BY,,1000000.0,>$1M AND <$5M,2025-08-01,2025-09-30,INL/WHP,,,El Salvador,Other ,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'nan', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'IDIQ', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'TBD', 'modified': '2024-12-09 14:53:00'}"
DOS,,dbc3a92665618786b9e633a74b43889d,Computer Facilities Management Services,Equipment for ATF unit (FTIU) Improve the capabilities of the Mexican Forensics Laboratories by providing advanced forensic equipment. ,,1000000.0,>$1M AND <$5M,2025-08-01,2025-09-30,INL/WHP,,,Mexico,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One to three years', 'facility_security_clearance': 'nan', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'TBD', 'modified': '2024-12-09 14:54:00'}"
DOS,,34d453feb1aea2db6e50211a5cc77247,Irradiation Apparatus Manufacturing,"Anti explosives equipment. Explosives detection and explosives ignition systems to enhance the Mexican capability to combat criminal use of firearms, ammunitions, and explosives, while focusing on the recognition and identification of these products.",,1000000.0,>$1M AND <$5M,2025-08-01,2025-09-30,INL/WHP,,,Mexico,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One to three years', 'facility_security_clearance': 'nan', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'TBD', 'modified': '2024-12-09 14:54:00'}"
DOS,,d5bb63bb1846549f346e2ee2385231df,Irradiation Apparatus Manufacturing,Provide Non-Intrusive Inspection Equipment to SEDENA to increase detection capabilities at priority checkpoints.  ,,1000000.0,>$1M AND <$5M,2025-08-01,2025-09-30,INL/WHP,,,Mexico,Other ,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One to three years', 'facility_security_clearance': 'None ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'IDIQ', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'TBD', 'modified': '2024-12-17 16:56:00'}"
DOS,,6540fe177fa30eea57d4205c55e57632,Other Heavy and Civil Engineering Construction,Construction Project - Restoration/Construction Fuel Supply System - Guapi - Cauca/MARINES - CIMAR.,,500000.0,>$500K AND <$1M,2025-08-01,2025-09-30,INL/WHP,,,Colombia,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 16:56:00'}"
DOS,,6a68a5d81ac2bd1e0f090e624f2dbcdb,National Security,Security & Tactical Equipment - DIRAN - CNP.,,500000.0,>$500K AND <$1M,2025-08-01,2025-09-30,INL/WHP,,,Colombia,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'Other ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 16:56:00'}"
DOS,,2b1cb4500658f041f1a575b7c25d25cd,HVAC equipment merchant wholesalers,A/C for CETEP dormitories ,,250000.0,>$250K AND <$500K,2025-08-01,2025-09-30,INL/WHP,,,Honduras,,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 16:58:00'}"
DOS,,719d8e1c32cfdbe9111c5640052316a6,Building Construction Material,ANU Building Material,,250000.0,>$250K AND <$500K,2025-08-01,2025-09-30,INL/WHP,,,Belize,Fixed Price,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 17:05:00'}"
DOS,,8ee3d1f4caba582e01ba06d601ea3c1f,Computer Storage Device Manufacturing,Servers to support expanded video surveillance feeds.  Part of camera expansion project. CPIF companion funds.  estimate total is $1.3m.  900k will be spent from FY23 funds,,1000000.0,>$1M AND <$5M,2025-08-01,2025-09-30,INL/WHP,,,Dominican Republic,Fixed Price,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'TBD', 'modified': '2024-12-17 17:05:00'}"
DOS,,8ee3d1f4caba582e01ba06d601ea3c1f,Computer Storage Device Manufacturing,Servers to support expanded video surveillance feeds.  Part of camera expansion project. CPIF companion funds.  estimate total is $1.3m.  900k will be spent from FY23 funds,,1000000.0,>$1M AND <$5M,2025-08-01,2025-09-30,INL/WHP,,,Dominican Republic,Fixed Price,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'TBD', 'modified': '2024-12-17 17:05:00'}"
DOS,,d52b325011dd93fbfb02bcbee80c71e0,"Data communications equipment (e.g., bridges, gateways, routers) manufacturing",Approx 20 Complete OLT units. Part of camera expansion project. CPIF companion funds.  ,,500000.0,>$500K AND <$1M,2025-08-01,2025-09-30,INL/WHP,,,Dominican Republic,,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'nan', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'TBD', 'modified': '2024-12-17 17:05:00'}"
DOS,,0276c13b8519da0aa3e30d1cb022bcc0,Audio and Video Equipment Manufacturing,LTE capable Camera procumbent for Coral Highway pending design verification.  Approx 750 units,,1000000.0,>$1M AND <$5M,2025-08-01,2025-09-30,INL/WHP,,,Dominican Republic,Fixed Price,No,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'TBD', 'modified': '2024-12-17 17:05:00'}"
DOS,,16dd27b18e850d9f1c5d20eac256dceb,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,El Salvador TIP/DNA Interagency case management system,,500000.0,>$500K AND <$1M,2025-08-01,2025-09-30,INL/WHP,,,El Salvador,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'nan', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'Competitive - Full and Open\xa0', 'modified': '2024-12-17 17:05:00'}"
DOS,,e258363927c69007b4560a0bef62646e,All Other Miscellaneous Manufacturing,GOPMAR drones ,,250000.0,>$250K AND <$500K,2025-08-01,2025-09-30,INL/WHP,,,Ecuador,Fixed Price,Undecided,,"{'fiscal_year': 'FY25', 'new_requirement': 'New', 'length_of_performance': 'One year or less', 'facility_security_clearance': 'None ', 'past_competition': 'Competitive', 'past_setaside': 'No', 'incumbent_contractor': 'nan', 'contract_vehicle': 'Firmed-Fixed price', 'program_funding_agency': 'Department of State', 'acquisition_phase': 'Acquisition Planning ', 'extent_competed': 'TBD', 'modified': '2024-12-17 17:10:00'}"
